customer_id	predicted_category	confidence_score
26184.0	T	0.5688888888888889
26405.0	T	0.5688888888888889
26617.0	T	0.5688888888888889
26686.0	T	0.5688888888888889
26714.0	T	0.5688888888888889
26867.0	T	0.5688888888888889
26881.0	T	0.5688888888888889
26882.0	T	0.5688888888888889
26926.0	T	0.5688888888888889
26961.0	T	0.5688888888888889
26981.0	T	0.5688888888888889
27042.0	T	0.5688888888888889
27094.0	T	0.5688888888888889
27200.0	T	0.5688888888888889
27284.0	T	0.5688888888888889
27350.0	T	0.5688888888888889
27421.0	T	0.5688888888888889
27517.0	T	0.5688888888888889
27676.0	T	0.5688888888888889
27924.0	T	0.5688888888888889
27984.0	T	0.5688888888888889
27991.0	T	0.5688888888888889
28014.0	T	0.5688888888888889
28059.0	T	0.5688888888888889
28127.0	T	0.5688888888888889
28136.0	T	0.5688888888888889
28159.0	T	0.5688888888888889
28285.0	T	0.5688888888888889
28336.0	T	0.5688888888888889
28659.0	T	0.5688888888888889
28662.0	T	0.5688888888888889
28734.0	T	0.5688888888888889
28744.0	T	0.5688888888888889
28955.0	T	0.5688888888888889
29242.0	T	0.5688888888888889
29329.0	T	0.5688888888888889
29355.0	T	0.5688888888888889
29481.0	T	0.5688888888888889
29972.0	T	0.5688888888888889
29976.0	T	0.5688888888888889
30079.0	T	0.5688888888888889
30331.0	T	0.5688888888888889
30470.0	T	0.5688888888888889
